Date,Adj Close
1987-01-02,7.0
1987-01-05,7.0625
1987-01-06,7.0625
1987-01-07,7.25
1987-01-08,7.625
1987-01-09,7.625
1987-01-12,7.75
1987-01-13,8.0625
1987-01-14,9.0
1987-01-15,9.125
1987-01-16,8.6875
1987-01-19,9.25
1987-01-20,9.0625
1987-01-21,8.75
1987-01-22,9.0625
1987-01-23,8.6875
1987-01-26,8.75
1987-01-27,8.8125
1987-01-28,8.75
1987-01-29,8.5
1987-01-30,8.75
1987-02-02,9.5
1987-02-03,10.5625
1987-02-04,10.5
1987-02-05,11.5
1987-02-06,11.1875
1987-02-09,10.875
1987-02-10,10.5625
1987-02-11,11.25
1987-02-12,10.6875
1987-02-13,11.0
1987-02-17,11.6875
1987-02-18,11.5625
1987-02-19,11.4375
1987-02-20,10.875
1987-02-23,10.75
1987-02-24,11.0
1987-02-25,10.75
1987-02-26,10.6875
1987-02-27,10.875
1987-03-02,10.5625
1987-03-03,10.3125
1987-03-04,10.625
1987-03-05,10.5625
1987-03-06,10.5
1987-03-09,10.625
1987-03-10,10.6875
1987-03-11,10.3125
1987-03-12,10.25
1987-03-13,10.25
1987-03-16,10.5
1987-03-17,10.75
1987-03-18,10.4375
1987-03-19,10.75
1987-03-20,10.625
1987-03-23,10.625
1987-03-24,10.0625
1987-03-25,9.875
1987-03-26,9.8125
1987-03-27,9.9375
1987-03-30,9.625
1987-03-31,9.9375
1987-04-01,10.1875
1987-04-02,9.875
1987-04-03,10.375
1987-04-06,10.5
1987-04-07,10.125
1987-04-08,10.0625
1987-04-09,10.125
1987-04-10,10.5
1987-04-13,10.0625
1987-04-14,9.9375
1987-04-15,10.1875
1987-04-16,10.1875
1987-04-20,10.125
1987-04-21,10.375
1987-04-22,10.3125
1987-04-23,10.125
1987-04-24,10.6875
1987-04-27,11.125
1987-04-28,11.625
1987-04-29,11.5
1987-04-30,11.0625
1987-05-01,11.4375
1987-05-04,11.25
1987-05-05,11.5
1987-05-06,11.0625
1987-05-07,11.0
1987-05-08,10.875
1987-05-11,11.125
1987-05-12,11.125
1987-05-13,10.875
1987-05-14,10.8125
1987-05-15,10.6875
1987-05-18,10.625
1987-05-19,10.25
1987-05-20,10.0625
1987-05-21,10.1875
1987-05-22,10.0625
1987-05-26,10.5
1987-05-27,10.5625
1987-05-28,10.625
1987-05-29,10.8125
1987-06-01,11.0625
1987-06-02,10.6875
1987-06-03,10.375
1987-06-04,10.5
1987-06-05,10.375
1987-06-08,10.6875
1987-06-09,10.875
1987-06-10,10.625
1987-06-11,10.5
1987-06-12,10.375
1987-06-15,10.125
1987-06-16,9.9375
1987-06-17,10.0
1987-06-18,9.9375
1987-06-19,9.9375
1987-06-22,10.0
1987-06-23,9.9375
1987-06-24,9.8125
1987-06-25,9.3125
1987-06-26,9.4375
1987-06-29,9.625
1987-06-30,9.5
1987-07-01,9.375
1987-07-02,9.5625
1987-07-06,9.375
1987-07-07,9.1875
1987-07-08,9.0625
1987-07-09,9.0625
1987-07-10,9.125
1987-07-13,9.25
1987-07-14,9.1875
1987-07-15,8.875
1987-07-16,9.0625
1987-07-17,8.8125
1987-07-20,8.8125
1987-07-21,8.625
1987-07-22,8.4375
1987-07-23,8.625
1987-07-24,8.6875
1987-07-27,8.875
1987-07-28,8.9375
1987-07-29,8.9375
1987-07-30,8.875
1987-07-31,9.0625
1987-08-03,9.0
1987-08-04,8.875
1987-08-05,9.0625
1987-08-06,9.8125
1987-08-07,10.125
1987-08-10,10.625
1987-08-11,10.125
1987-08-12,10.25
1987-08-13,10.25
1987-08-14,10.0
1987-08-17,10.125
1987-08-18,9.9375
1987-08-19,10.1875
1987-08-20,10.375
1987-08-21,10.6875
1987-08-24,10.875
1987-08-25,11.25
1987-08-26,11.25
1987-08-27,11.5
1987-08-28,11.0
1987-08-31,11.0
1987-09-01,10.5
1987-09-02,10.3125
1987-09-03,10.1875
1987-09-04,10.125
1987-09-08,10.125
1987-09-09,10.0625
1987-09-10,10.5625
1987-09-11,10.8125
1987-09-14,10.6875
1987-09-15,10.4375
1987-09-16,10.4375
