Date,Adj Close
1987-01-02,1.2481094598770142
1987-01-05,1.2862615585327148
1987-01-06,1.3489389419555664
1987-01-07,1.3407642841339111
1987-01-08,1.324413537979126
1987-01-09,1.3407642841339111
1987-01-12,1.3353137969970703
1987-01-13,1.3462148904800415
1987-01-14,1.395267128944397
1987-01-15,1.4225183725357056
1987-01-16,1.4170676469802856
1987-01-19,1.40616774559021
1987-01-20,1.4279688596725464
1987-01-21,1.395267128944397
1987-01-22,1.4007172584533691
1987-01-23,1.40616774559021
1987-01-26,1.4007172584533691
1987-01-27,1.4661202430725098
1987-01-28,1.5369737148284912
1987-01-29,1.586025953292847
1987-01-30,1.577851176261902
1987-02-02,1.59692645072937
1987-02-03,1.651429295539856
1987-02-04,1.678680181503296
1987-02-05,1.662330985069275
1987-02-06,1.662330985069275
1987-02-09,1.6650538444519043
1987-02-10,1.662330985069275
1987-02-11,1.6405283212661743
1987-02-12,1.6603206396102903
1987-02-13,1.73179030418396
1987-02-17,1.7152985334396362
1987-02-18,1.7372887134552002
1987-02-19,1.7207961082458496
1987-02-20,1.7098002433776855
1987-02-23,1.6988054513931274
1987-02-24,1.6988054513931274
1987-02-25,1.7043026685714722
1987-02-26,1.6850610971450806
1987-02-27,1.6933066844940186
1987-03-02,1.6850610971450806
1987-03-03,1.6905572414398191
1987-03-04,1.7098002433776855
1987-03-05,1.74278724193573
1987-03-06,1.7812705039978027
1987-03-09,1.7565308809280396
1987-03-10,1.753781795501709
1987-03-11,1.753781795501709
1987-03-12,1.73179030418396
1987-03-13,1.7098002433776855
1987-03-16,1.687809705734253
1987-03-17,1.6905572414398191
1987-03-18,1.753781795501709
1987-03-19,1.7262941598892212
1987-03-20,1.753781795501709
1987-03-23,1.803261995315552
1987-03-24,1.8197548389434812
1987-03-25,1.8307502269744875
1987-03-26,1.7977640628814695
1987-03-27,1.7812705039978027
1987-03-30,1.73179030418396
1987-03-31,1.748283863067627
1987-04-01,1.7290425300598145
1987-04-02,1.748283863067627
1987-04-03,1.759280562400818
1987-04-06,1.7757731676101685
1987-04-07,1.7510342597961426
1987-04-08,1.7510342597961426
1987-04-09,1.7290425300598145
1987-04-10,1.753781795501709
1987-04-13,1.7180466651916504
1987-04-14,1.6355799436569214
1987-04-15,1.6988054513931274
1987-04-16,1.770275592803955
1987-04-20,1.778521180152893
1987-04-21,1.82525372505188
1987-04-22,1.7675251960754397
1987-04-23,1.7152985334396362
1987-04-24,1.671316146850586
1987-04-27,1.671316146850586
1987-04-28,1.671316146850586
1987-04-29,1.6988054513931274
1987-04-30,1.7070506811141968
1987-05-01,1.7262941598892212
1987-05-04,1.7812705039978027
1987-05-05,1.8005129098892212
1987-05-06,1.8005129098892212
1987-05-07,1.8444950580596924
1987-05-08,1.8582394123077397
1987-05-11,1.8802309036254885
1987-05-12,1.8747332096099851
1987-05-13,1.8747332096099851
1987-05-14,1.8334990739822388
1987-05-15,1.8174303770065308
1987-05-18,1.8008084297180176
1987-05-19,1.7481685876846311
1987-05-20,1.695529580116272
1987-05-21,1.6983009576797483
1987-05-22,1.7287750244140625
1987-05-26,1.7287750244140625
1987-05-27,1.701070785522461
1987-05-28,1.676136136054993
1987-05-29,1.673365831375122
1987-06-01,1.6622838973999023
1987-06-02,1.6789077520370483
