Date,Adj Close
1987-01-02,1.4417399168014526
1987-01-05,1.465930461883545
1987-01-06,1.4949592351913452
1987-01-07,1.5094730854034424
1987-01-08,1.5191487073898315
1987-01-09,1.533663272857666
1987-01-12,1.533663272857666
1987-01-13,1.51431143283844
1987-01-14,1.5191487073898315
1987-01-15,1.5191487073898315
1987-01-16,1.51431143283844
1987-01-19,1.528826117515564
1987-01-20,1.5239872932434082
1987-01-21,1.5094730854034424
1987-01-22,1.5385006666183472
1987-01-23,1.5578540563583374
1987-01-26,1.5530155897140503
1987-01-27,1.5530155897140503
1987-01-28,1.5481780767440796
1987-01-29,1.562691330909729
1987-01-30,1.57720685005188
1987-02-02,1.5868818759918213
1987-02-03,1.5820441246032717
1987-02-04,1.57720685005188
1987-02-05,1.5675296783447266
1987-02-06,1.562691330909729
1987-02-09,1.5481780767440796
1987-02-10,1.5481780767440796
1987-02-11,1.5385006666183472
1987-02-12,1.5385006666183472
1987-02-13,1.5433391332626345
1987-02-17,1.528826117515564
1987-02-18,1.533663272857666
1987-02-19,1.528826117515564
1987-02-20,1.5385006666183472
1987-02-23,1.5433391332626345
1987-02-24,1.5530155897140503
1987-02-25,1.5820441246032717
1987-02-26,1.5868818759918213
1987-02-27,1.5868818759918213
1987-03-02,1.5868818759918213
1987-03-03,1.5868818759918213
1987-03-04,1.5530155897140503
1987-03-05,1.5675296783447266
1987-03-06,1.562691330909729
1987-03-09,1.5530155897140503
1987-03-10,1.5481780767440796
1987-03-11,1.5385006666183472
1987-03-12,1.533663272857666
1987-03-13,1.533663272857666
1987-03-16,1.5094730854034424
1987-03-17,1.51431143283844
1987-03-18,1.5239872932434082
1987-03-19,1.5191487073898315
1987-03-20,1.533663272857666
1987-03-23,1.5578540563583374
1987-03-24,1.5481780767440796
1987-03-25,1.5530155897140503
1987-03-26,1.5530155897140503
1987-03-27,1.5481780767440796
1987-03-30,1.5385006666183472
1987-03-31,1.5481780767440796
1987-04-01,1.51431143283844
1987-04-02,1.4949592351913452
1987-04-03,1.4901210069656372
1987-04-06,1.4707688093185425
1987-04-07,1.465930461883545
1987-04-08,1.4514156579971311
1987-04-09,1.3933601379394531
1987-04-10,1.4223889112472534
1987-04-13,1.427226185798645
1987-04-14,1.3885219097137451
1987-04-15,1.4078733921051023
1987-04-16,1.4223889112472534
1987-04-20,1.432064414024353
1987-04-21,1.4175498485565186
1987-04-22,1.3933601379394531
1987-04-23,1.3740074634552002
1987-04-24,1.3546555042266846
1987-04-27,1.3546555042266846
1987-04-28,1.378846287727356
1987-04-29,1.3740074634552002
1987-04-30,1.3933601379394531
1987-05-01,1.4030359983444214
1987-05-04,1.427226185798645
1987-05-05,1.4369021654129028
1987-05-06,1.4465792179107666
1987-05-07,1.432064414024353
1987-05-08,1.432064414024353
1987-05-11,1.4369021654129028
1987-05-12,1.427226185798645
1987-05-13,1.4127117395401
1987-05-14,1.4078733921051023
1987-05-15,1.3885219097137451
1987-05-18,1.3885219097137451
1987-05-19,1.3885219097137451
1987-05-20,1.3594930171966553
1987-05-21,1.349817156791687
1987-05-22,1.3449786901474
1987-05-26,1.378846287727356
1987-05-27,1.378846287727356
1987-05-28,1.3885219097137451
1987-05-29,1.3981972932815552
1987-06-01,1.3933601379394531
1987-06-02,1.3933601379394531
1987-06-03,1.4030359983444214
1987-06-04,1.3691686391830444
1987-06-05,1.378846287727356
1987-06-08,1.3933601379394531
1987-06-09,1.3885219097137451
1987-06-10,1.3933601379394531
1987-06-11,1.3933601379394531
1987-06-12,1.427226185798645
1987-06-15,1.4175498485565186
1987-06-16,1.4175498485565186
1987-06-17,1.4369021654129028
1987-06-18,1.4369021654129028
1987-06-19,1.4465792179107666
1987-06-22,1.432064414024353
1987-06-23,1.4175498485565186
1987-06-24,1.4175498485565186
1987-06-25,1.4369021654129028
1987-06-26,1.4223889112472534
1987-06-29,1.4175498485565186
1987-06-30,1.3933601379394531
1987-07-01,1.3933601379394531
1987-07-02,1.3885219097137451
1987-07-06,1.378846287727356
1987-07-07,1.3740074634552002
1987-07-08,1.3740074634552002
1987-07-09,1.3740074634552002
1987-07-10,1.3740074634552002
1987-07-13,1.3691686391830444
1987-07-14,1.3643314838409424
1987-07-15,1.3594930171966553
1987-07-16,1.349817156791687
1987-07-17,1.3449786901474
1987-07-20,1.3449786901474
1987-07-21,1.3304651975631714
1987-07-22,1.335303544998169
1987-07-23,1.3207885026931765
1987-07-24,1.3256280422210691
1987-07-27,1.3159509897232056
1987-07-28,1.3111134767532349
1987-07-29,1.301436185836792
1987-07-30,1.3159509897232056
1987-07-31,1.3111134767532349
1987-08-03,1.296598196029663
1987-08-04,1.3062753677368164
1987-08-05,1.3159509897232056
1987-08-06,1.3207885026931765
1987-08-07,1.3207885026931765
1987-08-10,1.335303544998169
1987-08-11,1.349817156791687
1987-08-12,1.3594930171966553
1987-08-13,1.3933601379394531
1987-08-14,1.4223889112472534
1987-08-17,1.427226185798645
1987-08-18,1.4030359983444214
1987-08-19,1.4078733921051023
1987-08-20,1.4175498485565186
1987-08-21,1.4223889112472534
1987-08-24,1.4175498485565186
1987-08-25,1.432064414024353
1987-08-26,1.427226185798645
1987-08-27,1.4078733921051023
1987-08-28,1.3981972932815552
1987-08-31,1.4030359983444214
1987-09-01,1.3933601379394531
1987-09-02,1.378846287727356
1987-09-03,1.3510364294052124
1987-09-04,1.3510364294052124
1987-09-08,1.346105456352234
1987-09-09,1.3510364294052124
1987-09-10,1.3411749601364136
1987-09-11,1.346105456352234
1987-09-14,1.355967402458191
1987-09-15,1.375690221786499
1987-09-16,1.3510364294052124
1987-09-17,1.3658277988433838
1987-09-18,1.3855518102645874
1987-09-21,1.3806211948394775
1987-09-22,1.405274748802185
1987-09-23,1.410205364227295
1987-09-24,1.4003443717956543
1987-09-25,1.405274748802185
1987-09-28,1.405274748802185
