Date,Closing Price
2004-11-01,10.1998
2004-11-02,10.0798
2004-11-03,10.1374
2004-11-04,10.0198
2004-11-05,9.8998
2004-11-08,9.7798
2004-11-09,9.4798
2004-11-10,9.3598
2004-11-11,9.2398
2004-11-12,9.1798
2004-11-15,9.3598
2004-11-16,9.8998
2004-11-17,10.7998
2004-11-18,10.7998
2004-11-19,10.6798
2004-11-22,11.3398
2004-11-23,11.5198
2004-11-24,11.5198
2004-11-26,11.5798
2004-11-29,12.2398
2004-11-30,12.0598
2004-12-01,12.7197
2004-12-02,13.0797
2004-12-03,12.6597
2004-12-06,13.1997
2004-12-07,14.0997
2004-12-08,13.5597
2004-12-09,13.5597
2004-12-10,13.4997
2004-12-13,13.0797
2004-12-14,12.5397
2004-12-15,12.8877
2004-12-16,13.0197
2004-12-17,12.9213
2004-12-20,12.4798
2004-12-21,13.5297
2004-12-22,13.7997
2004-12-23,13.7997
2004-12-27,13.1397
2004-12-28,13.0197
2004-12-29,13.0797
2004-12-30,12.8397
2004-12-31,12.5397
2005-01-03,12.4798
2005-01-04,11.9398
2005-01-05,11.3398
2005-01-06,11.1664
2005-01-07,10.6978
2005-01-10,10.8598
2005-01-11,10.3198
2005-01-12,10.1398
2005-01-13,9.7798
2005-01-14,10.1818
2005-01-18,10.8598
2005-01-19,9.7198
2005-01-20,9.8998
2005-01-21,10.0798
2005-01-24,9.7798
2005-01-25,9.7798
2005-01-26,10.1398
2005-01-27,10.1158
2005-01-28,10.1998
2005-01-31,10.3198
2005-02-01,10.4398
2005-02-02,10.3798
2005-02-03,9.8998
2005-02-04,10.4398
2005-02-07,10.1998
2005-02-08,10.1398
2005-02-09,9.7798
2005-02-10,9.6598
2005-02-11,9.8998
2005-02-14,9.8998
2005-02-15,9.7798
2005-02-16,9.8398
2005-02-17,9.2998
2005-02-18,9.4198
2005-02-22,9.3598
2005-02-23,9.4198
2005-02-24,9.5998
2005-02-25,9.8998
2005-02-28,9.4798
2005-03-01,9.4798
2005-03-02,9.4198
2005-03-03,9.4198
2005-03-04,9.4198
2005-03-07,9.1798
2005-03-08,9.1198
2005-03-09,8.9998
2005-03-10,8.4598
2005-03-11,8.5798
2005-03-14,8.9998
2005-03-15,9.2398
2005-03-16,8.5798
2005-03-17,8.3398
2005-03-18,8.3998
2005-03-21,8.5798
2005-03-22,8.3398
2005-03-23,8.4598
2005-03-24,8.3398
2005-03-28,8.5198
2005-03-29,8.3998
2005-03-30,8.5798
2005-03-31,8.5198
2005-04-01,8.0398
2005-04-04,8.0398
2005-04-05,7.9198
2005-04-06,7.9798
