Date,Open,High,Low,Close,Adj Close,Volume
1987-01-02,8.390625,8.53125,8.390625,8.5,3.8359506130218506,97600
1987-01-05,8.53125,8.8125,8.53125,8.78125,3.962877035140991,598400
1987-01-06,8.78125,8.78125,8.59375,8.625,3.892361879348755,265600
1987-01-07,8.59375,8.65625,8.53125,8.609375,3.885310173034668,108000
1987-01-08,8.609375,8.609375,8.5,8.546875,3.857105255126953,187200
1987-01-09,8.5625,8.75,8.5625,8.71875,3.9346704483032227,472000
1987-01-12,8.765625,8.796875,8.6875,8.6875,3.9205665588378906,185600
1987-01-13,8.6875,8.75,8.6875,8.703125,3.927617073059082,75200
1987-01-14,8.734375,8.78125,8.703125,8.765625,3.9558236598968506,196800
1987-01-15,8.78125,8.9375,8.75,8.921875,4.026339530944824,399200
1987-01-16,8.90625,9.046875,8.90625,8.984375,4.054542541503906,345600
1987-01-19,8.953125,9.046875,8.9375,9.0,4.061595439910889,417600
1987-01-20,8.96875,9.328125,8.96875,9.25,4.174418926239014,744000
1987-01-21,9.28125,9.296875,9.140625,9.15625,4.132106304168701,226400
1987-01-22,9.09375,9.25,9.0625,9.203125,4.153264999389648,748000
1987-01-23,9.203125,9.25,8.9375,8.96875,4.047492504119873,1026400
1987-01-26,8.96875,8.96875,8.875,8.875,4.005182266235352,137600
1987-01-27,8.890625,9.03125,8.875,8.984375,4.054542541503906,516800
1987-01-28,9.015625,9.1875,9.015625,9.171875,4.139159202575684,216000
1987-01-29,9.15625,9.25,9.15625,9.1875,4.146209716796875,744000
1987-01-30,9.15625,9.21875,9.125,9.21875,4.1603169441223145,246400
1987-02-02,9.1875,9.453125,9.1875,9.4375,4.259035587310791,601600
1987-02-03,9.4375,9.546875,9.375,9.421875,4.251983165740967,460800
1987-02-04,9.4375,9.59375,9.390625,9.515625,4.294289588928223,423200
1987-02-05,9.5,9.75,9.5,9.75,4.400059700012207,2532800
1987-02-06,9.78125,9.90625,9.78125,9.90625,4.470576763153076,325600
1987-02-09,9.875,9.9375,9.8125,9.84375,4.442371845245361,238400
1987-02-10,9.828125,9.828125,9.625,9.703125,4.378908157348633,182400
1987-02-11,9.6875,9.9375,9.53125,9.9375,4.484677791595459,308000
1987-02-12,9.9375,9.9375,9.78125,9.828125,4.435317516326904,397600
1987-02-13,9.828125,9.90625,9.78125,9.90625,4.470576763153076,211200
1987-02-17,9.875,10.078125,9.875,10.03125,4.526986598968506,276000
1987-02-18,10.125,10.15625,10.0,10.0,4.512884140014648,512000
1987-02-19,10.015625,10.125,10.015625,10.125,4.569294452667236,186400
1987-02-20,10.140625,10.1875,10.125,10.1875,4.597503185272217,1049600
1987-02-23,10.171875,10.203125,10.09375,10.09375,4.555192947387695,917600
1987-02-24,10.015625,10.09375,10.015625,10.015625,4.550933837890625,108000
1987-02-25,10.015625,10.125,10.015625,10.109375,4.593530178070068,332800
1987-02-26,10.078125,10.21875,9.953125,10.21875,4.6432271003723145,681600
1987-02-27,10.375,10.78125,10.375,10.4375,4.742626667022705,1340800
1987-03-02,10.375,10.375,10.0625,10.0625,4.572229385375977,253600
1987-03-03,10.0625,10.125,9.96875,10.046875,4.565133094787598,304800
1987-03-04,10.015625,10.03125,9.9375,10.03125,4.5580315589904785,375200
1987-03-05,10.015625,10.015625,9.84375,9.953125,4.522533893585205,319200
1987-03-06,9.984375,10.375,9.9375,10.3125,4.685826301574707,477600
1987-03-09,10.3125,10.3125,10.21875,10.265625,4.664528846740723,195200
1987-03-10,10.1875,10.25,10.09375,10.1875,4.629030227661133,363200
